"NOME","NUM","SEQ","SENTIDO","ITINERARY_ID","COD"
"Rua Quinze de Novembro, 3101 - Alto da Rua XV","130366","26","Praça Santos Andrade","670","375"
"Rua Visconde do Rio Branco, 1625 - Centro","110111","26","V. Machado","6883","380"
"Av. Victor Ferreira do Amaral, 900 - Tarumã","130207","26","Detran","6884","380"
"Rua Comendador Macedo, 264 - Centro","110397","26","Praça Carlos Gomes","677","386"
"Rua Osmário de Lima, 352 - Capão da Imbuia","130226","26","Cajuru","676","386"
"Rua Pedro Violani, 1 - Cajuru","140942","26","Palotinos","1749","387"
"Av. Visc. de Guarapuava, 1692 - Centro","140204","26","Praça Rui Barbosa","679","387"
"Rua Epaminondas Santos, 2999 - Bairro Alto","130377","26","C.Gomes/Tarumã circular","10814","389"
"Rua Eduardo Sprada, 2374 - Campo Comprido","180543","26","Zacarias / Augusta circular","10795","389"
"Rua André Petreli, 89- Jardim das Américas","140572","26","Santa Bárbara","1735","461"
"Rua Engenheiros Rebouças, 858 - Jardim Botanico","110172","26","Praça Rui Barbosa","683","461"
"Rua Engenheiros Rebouças, 1296 - Rebouças","110173","26","Praça Rui Barbosa","685","462"
"R. Cap. Leônidas Marques, 1158 - Uberaba","140307","26","Ouro Verde","686","462"
"R. Cap. Leônidas Marques, 1158 - Uberaba","140307","26","Petrópolis","684","462"
"Rua Engenheiros Rebouças, 540 - Jardim Botanico","110171","26","Praça Rui Barbosa","687","462"
"Rua Doutor Amílton Portugal Pereira, 198 - Cajuru","140387","26","Solitude","688","463"
"Av. Prefeito Omar Sabag, 213 - Jardim Botanico","140553","26","Jardim Botânico","11113","464"
"Rua Desembargador Isaías Bevilacqua, 638 - Mercês","190913","26","Alcides Munhoz","11133","464"
"Rua Augusto Zibarth, 1233 - Uberaba","140509","26","Jd. Centauro","698","468"
"Av. Comendador Franco,  2499 - Jardim das Américas","140278","26","Praça Rui Barbosa","699","468"
"Rua Clóvis Bevilacqua Sobr, 644 - Uberaba","140811","26","V. São Paulo","704","471"
"Rua Conselheiro Laurindo, 2299 - Centro","140446","26","Praça Rui Barbosa","705","471"
"Rua Senador Salgado Filho, 3542 - Uberaba","140054","26","Uberaba","706","472"
"Av. Sen. Salgado Filho, 463 - Prado Velho","140873","26","Praça Rui Barbosa","707","472"
"Av. Comendador Franco, 1327 - Uberaba","141007","26","Praça Rui Barbosa","709","474"
"Av. Comendador Franco, 7870 - Jardim Botanico","140617","26","Jd. Itiberê","708","474"
"Estação PUC (Portão / Centro)","141010","26","Praça Rui Barbosa","711","475"
"Rua Salomão Elias Feder, 292 - Uberaba","140797","26","Canal Belém","710","475"
"Rua Doutor Joaquim Ignácio Silveira da Motta, 95 - Guabirotuba","140714","26","Vila Macedo","11595","477"
"Rua Padre Osvaldo Gomes, 181-Guabirotuba","140702","26","Praça Rui Barbosa","11594","477"
"R. Cap. Leônidas Marques, 1158 - Uberaba","140307","26","Petrópolis / Solitude - Circular","2188","489"
"Estação Tubo José C.Bettega","108060","26","Terminal Boqueirão","2683","502"
"Estação Tubo Wenceslau Braz","108122","26","Terminal Sitio Cercado","2684","502"
"Estação Tubo Passarela","108088","26","Terminal Pinheirinho","1387","502"
"Terminal Boqueirão - 502 - Circular Sul (Horário)","104301","26","Terminal Portão","2681","502"
"Terminal Sítio Cercado - 502 - Circular Sul (Horário)","106101","26","Terminal Hauer","2682","502"
"Estação Tubo Passarela","108088","26","Horário Circular","5901","502"
"Rua Alcino Guanabara, 907 - Hauer","150202","26","Terminal Hauer","726","512"
"Rua Doutor Blei Zorning, 3766 - Boqueirão","150430","26","Terminal Boqueirão","727","513"
"Rua Alcino Guanabara, 907 - Hauer","150202","26","Terminal Hauer","728","513"
"Rua dos Pioneiros, 2468 - Alto Boqueirão","160204","26","São Francisco / Iguape","10903","519"
"Terminal Sítio Cercado - 547 - Bairro Novo C","106105","26","Bairro Novo ""B""","8273","524"
"R. Eduardo Pinto da Rocha, 4226 - Alto Boqueirão","160792","26","Terminal Pinheirinho","9073","528"
"R. Eduardo Pinto da Rocha, 6148 - Alto Boqueirão","160788","26","Terminal Boqueirão","9074","528"
"Rua Maestro Carlos Frank, 1806 - Boqueirão","150028","26","Atendimento E.Veríssimo- Pantanal Circular","2881","533"
"Terminal Boqueirão - 535 - Osternack / Boqueirão","104310","26","Terminal Boqueirão","752","535"
"Rua Itaguaje, 224 - Ganchinho","160756","26","Osternack","751","535"
"Rua Engenheiro Raul Suplicy de Lacerda, 337 - Alto Boqueirão","160160","26","Zoológico","755","536"
"Terminal Boqueirão - 536 - Zoológico","104315","26","Terminal Boqueirão","1781","536"
"Terminal Sítio Cercado - 524 - Bairro Novo B/C, 542 - Bairro Novo B","106113","26","Bairro Novo ""B"" Circular","761","542"
"Rodovia BR476 - Pista Lateral, 20916 - Pinheirinho","170121","26","Terminal Fazendinha","764","545"
"Av. Juscelino Kubitschek de Oliveira, 12160 - Cidade Industrial","170144","26","Terminal Boqueirão","763","545"
"Rua Tijucas do Sul, 1070 - Sítio Cercado","160096","26","Terminal Sitio Cercado","3741","548"
"Rua Alexandro Glenski, 315 - Ganchinho","160222","26","Osternack","3742","548"
"Rua Izaac Ferreira da Cruz, 3501 - Sítio Cercado","160053","26","Terminal Sítio Cercado","7610","552"
"Rua Domingos J. Velho, 22 - Ganchinho","160220","26","Sambaqui - Ultima Viagem","7713","552"
"Rua Alferes Poli, 787 - Rebouças","110024","26","Praça Rui Barbosa","779","561"
"Rua Padre Manuel da Nóbrega, 1357 - Fanny","150628","26","Guilhermina","778","561"
"Rua Roberto Osório de Almeida, 62 - Cidade Industrial","170928","26","Terminal Pinheirinho - Kamyr","8197","600"
"Rua Orestes Códega, 446 - Pinheirinho","170283","26","Terminal Pinheirinho - Quartel General","8196","600"
"Estação Tubo Coqueiros","108098","26","Terminal Portão","2664","602"
"Estação Tubo Antônio de Paula","108095","26","Anti-Horário","6661","602"
"Estação Tubo Antônio de Paula","108095","26","Terminal Pinheirinho","2665","602"
"Estação Marechal Floriano","108211","26","Terminal Sitio Cercado","1388","602"
"Terminal Pinheirinho - 602 - Circular Sul (Anti-Horário)","105703","26","Terminal Hauer","2663","602"
"Terminal Portão-202-Cabral/C.Raso-203-Sta.Cândida/C.Raso-603-Pinheirinho-602-Circular Sul(AH)","105802","26","Terminal Boqueirão","2662","602"
"Av. Rep. Argentina, 2421 - Portão","180218","26","Praça Rui Barbosa","2147","609"
"Rua Manoel Valdomiro de Macedo, 2362 - Cidade Industrial","170071","26","CIC","2146","609"
"Rodovia BR476 - Pista Lateral, 19805 - Pinheirinho","160077","26","Terminal Pinheirinho","11433","617"
"Av. Juscelino Kubitschek de Oliveira, 12453 - Cidade Industrial","170063","26","Atendimento Sta. Rita - Última Viagem","12313","619"
"Av. Juscelino Kubitschek de Oliveira, 12453 - Cidade Industrial","170063","26","Terminal CIC","11434","619"
"Rua Ernesto Germano Fco. Hannemann, 587 - Tatuquara","170438","26","Terminal Tatuquara","11435","619"
"Rua Marte, 130 - Sítio Cercado","150345","26","Terminal Sítio Cercado","824","625"
"Rua Rodolpho Senff Júnior, 111 - Capão Raso","150859","26","Terminal Capão Raso","825","625"
"Rua Pedro Gusso, 3381 - Cidade Industrial","170321","26","Atendimento UTFPR - Capão Raso","8893","627"
"Av. Juscelino Kubitschek de Oliveira, 12160 - Cidade Industrial","170144","26","Bosch","826","627"
"Rua Pedro Gusso, 3381 - Cidade Industrial","170321","26","Terminal Capão Raso","827","627"
"Rua Engenheiro Eduardo Afonso Nadolny, 733 - Cidade Industrial","170365","26","Bairro Carbomafra","12576","628"
"Rua Pedro Gusso, 4093 - Cidade Industrial","180075","26","Terminal CIC / Sentido Capão Raso","12573","628"
"Rua Francisco Derosso, 727 - Xaxim","150077","26","Terminal Capão Raso","830","629"
"Rua Francisco Derosso, 939 - Alto Boqueirão","160154","26","Alto Boqueirão","831","629"
"Rua Emanoel Voluz, 284 - Pinheirinho","160244","26","Terminal Pinheirinho","833","630"
"Rua Lotário Boutin, 19 - Pinheirinho","150847","26","BR 476 - Piratini","3065","631"
"Rua Nova Esperança, 2021 - Sítio Cercado","160265","26","Pinheirinho","845","638"
"Terminal Pinheirinho - 639 - Futurama","105715","26","Terminal Pinheirinho","848","639"
"Rua Nicola Pellanda, 2091 - Pinheirinho","160327","26","Terminal Pinheirinho","851","641"
"Rua Luíz Nichele, 870 - Umbara","160404","26","Luiz Nichele","852","641"
"R. Helena Grodzki, 3867 - Umbara (Estrada do Ganchinho)","160721","26","Ganchinho","11313","642"
"Estrada do Ganchinho, 355 - Umbará","160415","26","Terminal Pinheirinho","11293","642"
"Rua Nicola Pellanda, 6732 - Umbará","160444","26","Umbará Via Campo Belo","855","643"
"Rua Nicola Pellanda, 6901 - Umbará","160445","26","Umbará Via Calixto","2330","643"
"Rua Nicola Pellanda, 1031 - Pinheirinho","160141","26","Terminal Pinheirinho Via Campo Belo","856","643"
"Alameda Nsa. Sra. do Sagrado Coração, 471 - Pinheirinho","160321","26","Terminal Pinheirinho  Via Calixto","2331","643"
"Rua Júlio Pereira Sobrinho, 296 - Campo de Santana","170904","26","Janaina","862","646"
"Rodovia Régis Bittencourt, 22689 - Tatuquara","170490","26","Terminal Pinheirinho","861","646"
"Terminal Pinheirinho - 649 - Pirineus","105711","26","Terminal Pinheirinho","866","649"
"Rua Hasdrúbal Belegard, 470 - Cidade Industrial","170668","26","Terminal Pinheirinho","11436","650"
"Rua Enete Dubard, 55 - Tatuquara","170644","26","Santa Rita","11454","650"
"Rua Hasdrúbal Belegard, 470 - Cidade Industrial","170668","26","Terminal Pinheirinho","11996","650"
"Rua dos Palmenses - São Miguel","180863","26","Moradias Corbélia","2281","653"
"Rua Ernesto Germano Fco. Hannemann, 204 - Tatuquara","170436","26","Atendimento Rua Ernani de Abreu - Dias Úteis","9254","655"
"Rua Major Salvador João Fernandes, 278 - Tatuquara","170435","26","Jd. da Ordem","881","655"
"Rua Ernesto Germano Fco. Hannemann, 204 - Tatuquara","170436","26","Atendimento Pinheirinho - Dalagassa - Jd. Ordem","5042","655"
"Rodovia BR476, 20917 - Pinheirinho","160075","26","Atendimento Jd. Ordem - Dalagassa - Pinheirinho","5041","655"
"Rua Ernesto Germano Fco. Hannemann, 204 - Tatuquara","170436","26","Atendimento Rua Ernani de Abreu - Fins Semana","9274","655"
"Rodovia BR476, 20917 - Pinheirinho","160075","26","Terminal Pinheirinho","882","655"
"Rua Prof. Algacir Munhoz Mader, 2373 - Cidade Industrial","180302","26","Terminal Capão Raso","888","658"
"Rua Antônio Pastre, 345 - Cidade Industrial","180317","26","Terminal Caiuá","887","658"
"Estrada Delegado Bruno de Almeida, 6592 - Campo de Santana","170574","26","Caximba / Olaria","889","659"
"Estrada Delegado Bruno de Almeida, 1098 - Campo de Santana","170551","26","Terminal Pinheirinho","890","659"
"Rua Alferes Poli, 787 - Rebouças","110024","26","Praça Rui Barbosa","892","661"
"Rua Santa Joana D'arc, 748 - Lindóia","150641","26","Dom Ático","893","662"
"Rua Alferes Poli, 787 - Rebouças","110024","26","Praça Rui Barbosa","894","662"
"Rua Américo Vespúcio, 757 - Lindóia","150150","26","Vila Cubas","895","663"
"Av. Pres. Kennedy, 2159 - Guaíra","150013","26","Praça Rui Barbosa","896","663"
"Av. Pres. Kennedy, 1351 - Parolin","150248","26","Praça Rui Barbosa","898","665"
"Rua Bôrtolo Gusso, 24 - Capão Raso","150071","26","Vila Rex","897","665"
"Av. Pres. Kennedy, 1013 - Rebouças","150006","26","Praça Rui Barbosa","1757","666"
"Rua Isidóro Siedeliski, 187 - Novo Mundo","150645","26","Novo Mundo","899","666"
"Av. Pres. Getúlio Vargas, 2349 - Água Verde","150636","26","Praça Rui Barbosa","907","670"
"Rua Desembargador Lauro Sodré Lopes, 487 - Portão","180689","26","São Jorge","906","670"
"Rua Baldur Magnus Grubba, 2245 - Novo Mundo","170897","26","Portão","908","671"
"Rua Alferes Poli, 787 - Rebouças","110024","26","Praça Rui Barbosa","909","671"
"Rua Pedro Zagonel, 1052 - Novo Mundo","170882","26","Formosa","910","673"
"Av. Pres. Getúlio Vargas, 1708 - Rebouças","110210","26","Praça Rui Barbosa","911","673"
"Rua João Bettega, 2110 - Portão","180383","26","Nossa Sra. da Luz","912","674"
"Rua Eduardo Carlos Pereira, 2 - Portão","150871","26","Praça Rui Barbosa","913","674"
"Rua Enete Dubard, 268 - Tatuquara","170646","26","Tatuquara","2081","679"
"Rua Enete Dubard, 268 - Tatuquara","170646","26","Tatuquara","10213","679"
"Rua Ângelo Tozim, 772 - Campo de Santana","170475","26","Rurbana","914","680"
"Rua Léon Nicolas, 2081 - Capão Raso","150332","26","Terminal Pinheirinho","915","680"
"Rua Hélio Dirceu Woitikiw, 122 - Pinheirinho","150271","26","Terminal Pinheirinho","11455","681"
"Rua Santa Rita de Cássia dos Impossíveis, 498 - Tatuquara","170972","26","Tatuquara","11437","681"
"Rua Nova Aurora, 42 - Sítio Cercado","160129","26","Circular","3082","683"
"Rua Enete Dubard, 1540 - Tatuquara","170486","26","Rio Bonito Via Ludovica (Fins de Semana)","9774","684"
"Rua Marcos Bertoldi, 344 - Campo de Santana","170531","26","Rio Bonito","920","684"
"Rodovia BR476, 21283 - Cidade Industrial","160072","26","Terminal Pinheirinho","921","684"
"Rua Presidente João Goulart, 263 - Tatuquara","170518","26","Terminal Pinheirinho Via Ludovica (Fins de semana)","9773","684"
"Rua Wiegando Olsen,1000 - Cidade Industrial","170354","26","Terminal CIC","926","685"
"Rua Jovenilson Américo de Oliveira, 441 - Tatuquara","170631","26","Rio Bonito","927","685"
"Rua Maestro Francisco Antonello, 2892 - Novo Mundo","150851","26","Mad. S. Pedro / R. Negro (Circular)","10933","689"
"Estrada da Caximba, 5004 - Caximba","170578","26","Vila Juliana","6324","690"
"Estrada Delegado Bruno de Almeida, 1086 -Tatuquara","170909","26","Terminal Pinheirinho","933","690"
"Av. Pres. Getúlio Vargas, 1708 - Rebouças","110210","26","Praça Rui Barbosa","934","701"
"R. Carlos Klemtz, 1000 - Fazendinha","180007","26","Terminal Fazendinha","935","701"
"Avenida Presidente Getúlio Vargas, 4272 - Rebouças","180638","26","Praça Rui Barbosa (Via Amadeu Amaral)","6741","706"
"R. Carlos Klemtz, 1249 - Fazendinha","180004","26","Terminal Caiuá (Via Rezala Simão)","6724","706"
"Av. Pres. Getúlio Vargas, 3605 - Água Verde","180640","26","Praça Rui Barbosa (Via Rezala Simão)","6723","706"
"Rua Rezala Simão, 1447 -Santa Quitéria","180009","26","Terminal Caiuá (Via Amadeu Amaral)","6742","706"
"Rua Alcir Martins Bastos, 761 - Fazendinha","180762","26","Porto Belo - Santa Amélia","6970","710"
"Rua Lodovico Kaminski, 1829 - Cidade Industrial","180769","26","Fórum/B. Vista - Circular","7530","716"
"Rua Lodovico Kaminski, 2411 - Cidade Industrial","180767","26","Frigorifico / Caiuá / Bela Vista","3702","716"
"Rua Rezala Simão, 997 - Santa Quitéria","180020","26","Vila Izabel","961","761"
"Praça Rui Barbosa - 761 - Vila Izabel","102012","26","Praça Rui Barbosa","962","761"
"Rua Rezala Simão, 1447 -Santa Quitéria","180009","26","V. Rosinha","963","762"
"Av. Pres. Getúlio Vargas, 1309 - Rebouças","110211","26","Praça Rui Barbosa","1801","762"
"Estrada Delegado Bruno de Almeida, 3617 - Campo de Santana","170562","26","Terminal Pinheirinho","9953","772"
"Estrada da Caximba, 5004 - Caximba","170578","26","Tupy","9954","772"
"Rua Enete Dubard, 1044 - Tatuquara","170952","26","Terminal Tatuquara.","11974","773"
"Rua Anjolilo Buzzetti, 843-733 - Cidade Industrial","171044","26","Terminal CIC","11973","773"
"Rua Alferes Poli, 787 - Rebouças","110024","26","Praça Rui Barbosa","967","777"
"Rua Renato Polati, 1086 - Campo Comprido","180267","26","Vila Velha","968","777"
"Avenida Presidente Getúlio Vargas, 4272 - Rebouças","180638","26","Praça Rui Barbosa","969","778"
"Rua Renato Polati, 223 - Campo Comprido","180274","26","Terminal Fazendinha","970","778"
"Rua Adalberto Gilardi da Silva, 39 - Santa Quitéria","180988","26","Estação Sta. Quitéria / Buriti","973","779"
"Rua Luís Tramontin, 2058 - Campo Comprido","180265","26","Vila Velha","2066","788"
"R. Gen. Potiguara, 2802 - Fazendinha","180099","26","Caiuá","2088","789"
"Terminal Campina do Siqueira - 811 - Saturno","104503","26","Terminal Campina do Siqueira","982","811"
"Rua José Rubens de Lima, 735 - São Braz","190063","26","Montana","983","812"
"Marginal Rodovia BR- 277, 926 - Santo Inácio","190198","26","Terminal Campina do Siqueira","984","812"
"Av. Juscelino Kubitschek de Oliveira, 2203 - Cidade Industrial","180180","26","Terminal Campo Comprido","8193","820"
"Rua Ângelo Marqueto, 640 - Cidade Industrial","180365","26","Augusta / Trianon / V.Marqueto","8176","820"
"Av. Três Marias, 753 - São Braz","190280","26","Terminal Campo Comprido","990","821"
"Rua Brasílio Cuman, 566 - São Braz","190258","26","Terminal Santa Felicidade","989","821"
"Rua Eduardo Sprada, 5530 - Campo Comprido","190238","26","Terminal Campo Comprido","3545","825"
"Rua Eduardo Sprada, 5273 - Cidade Industrial","190362","26","Terminal Campo Comprido","1004","826"
"Rua Pedro Gusso, 4311 - Cidade Industrial","180077","26","Terminal CIC","1003","826"
"Terminal Campo Comprido - 827 - Riviera","104606","26","Terminal Campo Comprido","1006","827"
"Rua Felício Laskoski, 6046 - Riviera","190383","26","Riviera","1005","827"
"Rua Renato Polati, 223 - Campo Comprido","180274","26","Terminal Campo Comprido","1008","828"
"Terminal Fazendinha - 828 - Campo Comprido / Capão Raso - 831 - Fazendinha / Capão Raso","105308","26","Terminal Capão Raso","1007","828"
"Rua Eduardo Sprada, 81 - Campo Comprido","180586","26","Praça Rui Barbosa","1014","860"
"Rua Eduardo Sprada, 3237- Campo Comprido","180549","26","V. Sandra","1013","860"
"Rua Luís Tramontin, 1552- Campo Comprido","180593","26","Tramontina","1015","861"
"Rua Benjamin Lins, 134 -  Batel","180958","26","Praça Rui Barbosa","1016","861"
"Rua Saldanha Marinho, 917 - Centro","110194","26","Praça Tiradentes","9894","865"
"Rua Eduardo Sprada, 331- Campo Comprido","180588","26","Jd.Esplanada / Paulo Gorski","9914","865"
"Rua Cruz Machado, 82 - Centro","110017","26","Praça Tiradentes","1020","870"
"Av. Vereador Toaldo Túlio, 3373 - São Braz","190077","26","São Bráz","1019","870"
"Av. Cândido Hartmann, 3236 - Mercês","190193","26","Bigorrilho","1022","875"
"Rua Saldanha Marinho, 1179 - Centro","110193","26","Praça Tiradentes","1021","875"
"Av. Cândido Hartmann, 4920 - Santa Felicidade","190933","26","Savóia","1023","876"
"Av. Cândido Hartmann, 1451 - Mercês","190180","26","Praça Tiradentes","1024","876"
